V2X,S&P 500 VRP,S&P 500 Skew,EURUSD Risk Reversal,Gold,US 10Y over 3M,GTGBP3MO Corp,Citi US Inflation Surprise Index,EU Economic Policy Uncertainty,China Economic Policy Uncertainty,EU Consumer Confidence
-0.08596174294768129,-0.7918377910280622,-1.3252336005058527,0.4976792724695089,-1.464813357958304,-1.2502230224626052,-0.46433788529209247,1.277221417936398,-1.0368838116763859,-0.709052154539576,2.2004246540131334
-0.1388448998825351,-0.7918377910280622,-1.4128597556311693,0.4976792724695089,-1.4514268356793323,-1.2276986455356385,-0.46433788529209247,1.277221417936398,-1.0368838116763859,-0.709052154539576,2.2004246540131334
-0.006637007545400405,-0.7918377910280622,-1.2287339106843034,0.4976792724695089,-1.458322922913954,-1.3169298310540072,-0.46433788529209247,1.277221417936398,-1.0368838116763859,-0.709052154539576,2.2004246540131334
-0.12359014307440395,-0.7918377910280622,-1.4028770290979051,0.4976792724695089,-1.4577550098475736,-1.3385878857914755,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.10019951596860353,-0.7918377910280622,-1.6879393312144397,0.4976792724695089,-1.4601483577701775,-1.4096263053303708,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.10426745111743836,-0.7918377910280622,-1.4017678372608753,0.4976792724695089,-1.4684642276707511,-1.4901942689537526,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.12053919171277802,-0.7918377910280622,-1.3318887515280289,0.4976792724695089,-1.4696811842415667,-1.4616056367002945,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.2202036028592334,-0.7918377910280622,-1.407313796446023,0.4976792724695089,-1.4696811842415667,-1.5179165790177116,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.20901678119993744,-0.7918377910280622,-1.300831380091208,0.4976792724695089,-1.469072705956159,-1.5057880683647296,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.2456281975394516,-0.7918377910280622,-1.3451990535723812,0.4976792724695089,-1.471912271288062,-1.5595000441136506,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.2730867597940872,-0.7918377910280622,-1.5537271189338917,0.4976792724695089,-1.475867380143213,-1.5759601657141264,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.3239359491545236,-0.7918377910280622,-1.4705377311566932,0.4976792724695089,-1.4765772714761887,-1.640068007737032,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.3920738628975082,-0.7918377910280622,-1.4982675270824262,0.4976792724695089,-1.4744475974772613,-1.558633721924152,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.4093625872800567,-0.7918377910280622,-1.1311250290257227,0.4976792724695089,-1.4697825972891347,-1.4858626580062588,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.4297022630242312,-0.7918377910280622,-1.144435331070075,0.4976792724695089,-1.4717094451929262,-1.500590135227737,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.3229189653673147,-0.7918377910280622,-1.1699467433217496,0.4976792724695089,-1.478808358522684,-1.5153176124492156,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.3605473654940377,-0.7918377910280622,-1.3585093556167334,0.4976792724695089,-1.4765772714761887,-1.637469041168536,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.33410578702661065,-0.7918377910280622,-1.5503995434228037,0.4976792724695089,-1.4763744453810528,-1.593286609504101,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.28427358145338316,-0.7918377910280622,-0.9891484738859703,0.4976792724695089,-1.478605532427548,-1.5880886763671087,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.31173214370801877,-0.7918377910280622,-1.369601273987026,0.4976792724695089,-1.4790111846178198,-1.6262068527050524,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.3046132571975576,-0.7918377910280622,-1.0645735188039644,0.4976792724695089,-1.4775914019518683,-1.6166773086205666,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.24257724617782528,-0.7918377910280622,-1.0301885718560553,0.4976792724695089,-1.4801267281410677,-1.6660576734219938,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.1103693538406906,-0.7918377910280622,-1.1533088657663093,0.4976792724695089,-1.4803701194552308,-1.6253405305155537,-0.46433788529209247,0.21487396335048622,-1.3704522968533566,-0.8627194787006774,1.6844456772469478
-0.1408788674569525,-0.7918377910280622,-1.1499812902552211,0.4976792724695089,-1.4826620543302669,-1.6539291627690116,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.11952220792556914,-0.7918377910280622,-1.0634643269669346,0.4976792724695089,-1.482459228235131,-1.7093737828969302,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.13782791609532621,-0.7918377910280622,-1.4095321801200813,0.4976792724695089,-1.482053576044859,-1.7241012601184085,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.04426540767212343,-0.7918377910280622,-1.2542453229359765,0.4976792724695089,-1.489355315469753,-1.725833904497406,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.12460712686161285,-0.7918377910280622,-1.5437443924006276,0.4976792724695089,-1.4902680328978646,-1.767417369593345,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.1408788674569525,-0.7918377910280622,-1.7389621557177877,0.4976792724695089,-1.4897609676600247,-1.7370960929608894,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.17037139728600553,-0.7918377910280622,-1.5503995434228037,0.4976792724695089,-1.4907750981357044,-1.7882091021413145,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.1876601216685541,-0.7918377910280622,-1.3884575352165245,0.4976792724695089,-1.492803359087064,-1.7821448468148233,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.23850931102899048,-0.7918377910280622,-1.3917851107276125,0.4976792724695089,-1.491789228611384,-1.9224890415136169,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.24969613268828642,-0.7918377910280622,-1.55594550260795,0.4976792724695089,-1.4869214023281216,-1.9328849077876016,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.30156230583593135,-0.7918377910280622,-1.4982675270824262,0.4976792724695089,-1.4876312936610974,-1.9302859412191054,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.2985113544743054,-0.7918377910280622,-1.5182329801489545,0.4976792724695089,-1.4879355328038013,-1.8852371873651714,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.34020768974986326,-0.7918377910280622,-1.399549453586817,0.4976792724695089,-1.482763467377835,-1.8531832663537187,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.34732657626032437,-0.7918377910280622,-1.4805204576899573,0.4976792724695089,-1.481850749949723,-1.8765739654701845,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.3788530736637948,-0.7918377910280622,-1.3562909719426737,0.4976792724695089,-1.4838790109010827,-1.9146921418081284,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.3717341871533337,-0.7918377910280622,-1.3352163270391169,0.4976792724695089,-1.4867185762329858,-1.90689524210264,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.3788530736637948,-0.7918377910280622,-1.5770201475115082,0.4976792724695089,-1.4897609676600247,-1.9276869746506093,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.4093625872800567,-0.7918377910280622,-1.2509177474248885,0.4976792724695089,-1.4948316200384233,-1.9770673394520368,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.3880059277486733,-0.7918377910280622,-1.4561182372753125,0.4976792724695089,-1.4913835764211125,-1.9831315947785275,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.44597400361957085,-0.7918377910280622,-1.1422169473960166,0.4976792724695089,-1.488746837184345,-1.9805326282100317,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.39715878183355185,-0.7918377910280622,-1.2908486535579438,0.4976792724695089,-1.488949663279481,-1.9649388287990543,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.38597196017425595,-0.7918377910280622,-1.2420442127286542,0.4976792724695089,-1.4903694459454326,-1.9250880080821131,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.355462446557994,-0.7918377910280622,-1.2963946127430916,0.4976792724695089,-1.4888482502319131,-1.9398154853035914,-0.46433788529209247,0.49503485307879,-1.3916554452671814,-0.9445289497024305,1.6844456772469478
-0.4083456034928478,-0.7918377910280622,-1.1000676575889017,0.4976792724695089,-1.481445097759451,-1.99526010543151,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.4571608252788668,-0.7918377910280622,-0.8948671677384791,0.4976792724695089,-1.4836761848059465,-1.99526010543151,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.31681706264406245,-0.7918377910280622,-1.116705535144342,0.4976792724695089,-1.4861100979475776,-1.9666714731780521,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.30257928962314024,-0.7918377910280622,-1.3451990535723812,0.4976792724695089,-1.4883411849940733,-1.9207563971346195,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.3788530736637948,-0.7918377910280622,-1.1355617963738407,0.4976792724695089,-1.4896595546124567,-1.877440287659683,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.3239359491545236,-0.7918377910280622,-1.279756735187651,0.4976792724695089,-1.4911807503259762,-1.8497179775957238,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.3524114951963677,-0.7918377910280622,-1.2442625964027139,0.4976792724695089,-1.4904100111644598,-1.8349905003742455,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.36258133306845514,-0.7918377910280622,-1.1699467433217496,0.4976792724695089,-1.4912821633735442,-1.7752142692988335,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.30969817613360134,-0.7918377910280622,-1.1544180576033392,0.4976792724695089,-1.491789228611384,-1.8159314122052734,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.33003785187777585,-0.7918377910280622,-1.174383510669866,0.4976792724695089,-1.4921948808016559,-1.7986049684152992,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.38292100881262964,-0.7918377910280622,-1.182147853529072,0.4976792724695089,-1.4923977068967922,-1.7483582814243728,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.2527470840499127,-0.7918377910280622,-1.2509177474248885,0.4976792724695089,-1.4937160765151756,-1.719769649170915,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.22325455422085932,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.4930061851821999,-1.750957247992869,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.1642694945627533,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.498685315846006,-1.7111064272759278,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
0.12353691721731687,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.496048576609239,-1.7743479471093349,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
0.0798066143673416,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.4930061851821999,-1.7587541476983575,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.05138429418258456,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.488645424136777,-1.7492246036138714,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.09613158081976836,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.4885440110892092,-1.8124661234472788,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.12664109443603025,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.4799644672649588,-1.8133324456367774,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.17240536486042293,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.4867185762329858,-1.8566485551117136,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.6844456772469478
-0.0290106508639923,-0.7918377910280622,-1.1932397718993646,0.4976792724695089,-1.488746837184345,-1.8445200444587315,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
-0.012738910268652643,-0.7918377910280622,-1.072337861663169,0.4976792724695089,-1.4903694459454326,-1.8254609562897595,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
-0.04426540767212343,-0.7918377910280622,-1.0312977636930853,0.4976792724695089,-1.492803359087064,-1.8254609562897595,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
-0.006637007545400405,-0.7918377910280622,-1.0590275596188181,0.4976792724695089,-1.495845750514103,-1.808134512499785,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
-0.047316359033749374,-0.7918377910280622,-1.0745562453372286,0.4976792724695089,-1.4980768375605984,-1.8453863666482302,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
-0.04121445631049714,-0.7918377910280622,-0.9980220085822061,0.4976792724695089,-1.4980768375605984,-1.867910743575197,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.16726722006729214,-0.7918377910280622,-1.1599640167884855,0.4976792724695089,-1.496149989656807,-1.8566485551117136,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.20896355534285,-0.7918377910280622,-1.2875210780468571,0.4976792724695089,-1.491789228611384,-1.8913014426916628,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.4133772965718041,-0.7918377910280622,-1.2686648168173587,0.4976792724695089,-1.4950344461335592,-1.8809055764176779,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.4072753938485519,-0.7918377910280622,-1.6391348903851486,0.4976792724695089,-1.4840818369962183,-1.8913014426916628,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.5099907563566332,-0.7918377910280622,-1.2575728984470647,0.4976792724695089,-1.4919920547065202,-1.893900409260159,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.38795270189158587,-0.7918377910280622,-1.2509177474248885,0.4976792724695089,-1.4933104243249038,-1.931152263408604,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.3411714476799843,-0.7918377910280622,-1.3551817801056454,0.4976792724695089,-1.4948316200384233,-2.033378281769454,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.6320288108216808,-0.7918377910280622,-1.3219060249947647,0.4976792724695089,-1.496048576609239,-2.036843570527449,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.3971055559764644,-0.7918377910280622,-1.0013495840932927,0.4976792724695089,-1.495744337466535,-2.0559026586964206,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.2811694042346694,-0.7918377910280622,-0.8793384820200686,0.4976792724695089,-1.4942231417530154,-2.0732291024863954,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.2913392421067568,-0.7918377910280622,-0.7662009146430789,0.4976792724695089,-1.4968598809897826,-2.1408022332672956,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.2048956201940148,-0.7918377910280622,-0.8360800003759253,0.4976792724695089,-1.496048576609239,-2.1286737226143138,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.3177808205741839,-0.7918377910280622,-0.9658554453083553,0.4976792724695089,-1.5039587943195405,-2.086223935328876,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.3828677829555422,-0.7918377910280622,-1.0401712983893197,0.4976792724695089,-1.5072040118417156,-2.070630135917899,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.27303353393699975,-0.7918377910280622,-0.8161145473093985,0.4976792724695089,-1.5084209684125311,-2.029912993011459,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.29032225831954794,-0.7918377910280622,-0.7728560656652551,0.4976792724695089,-1.5085223814600992,-2.0307793152009577,-0.46433788529209247,0.9591397613155762,-1.3207011185490223,-0.906291427091748,1.247848081521714
0.16930118764170957,-0.7918377910280622,-0.6386438533847071,0.4976792724695089,-1.5072040118417156,-2.043774148043439,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.1265878685789428,-0.7918377910280622,-0.6719196084955863,0.4976792724695089,-1.5079139031746913,-2.032511959579955,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.08794248466501126,-0.7918377910280622,-0.5543452737704803,0.4976792724695089,-1.5080153162222594,-2.0533036921279244,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
-0.009687958907026704,-0.7918377910280622,-0.39351245740122925,0.4976792724695089,-1.5072040118417156,-1.9822652725890288,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.052348052112705636,-0.7918377910280622,-0.4966672982449547,0.4976792724695089,-1.5074068379368515,-1.9935274610525122,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.0706537602824627,-0.7918377910280622,-0.4733742696673398,0.4976792724695089,-1.5086237945076673,-1.965805150988553,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.06150090619758417,-0.7918377910280622,-0.9203785799901538,0.4976792724695089,-1.5074068379368515,-1.9562756069040672,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.06251788998479306,-0.7918377910280622,-0.6275519350144146,0.4976792724695089,-1.5055814030806283,-1.9813989503995304,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.19167483096030144,-0.7918377910280622,-0.7828387921985177,0.4976792724695089,-1.5080153162222594,-1.9961264276210087,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.4489717291241097,-0.7918377910280622,-0.7096321309545833,0.4976792724695089,-1.5088266206028031,-2.0099875826529883,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.1977767336835537,-0.7918377910280622,-0.30255872676482465,0.4976792724695089,-1.5082181423173953,-2.016051837979479,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.14896151189753506,-0.7918377910280622,-0.5842934533702713,0.4976792724695089,-1.5075082509844195,-2.0533036921279244,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.13472373887661282,-0.7918377910280622,-0.6807931431918206,0.4976792724695089,-1.5044658595573803,-2.070630135917899,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.1265878685789428,-0.7918377910280622,-0.4223514451639904,0.4976792724695089,-1.5059870552709,-2.0463731146119346,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.28015242044746086,-0.7918377910280622,-0.727379200347052,0.4976792724695089,-1.5047700987000843,-2.068897491538902,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.18964086338588404,-0.7918377910280622,-0.39573084107528744,0.4976792724695089,-1.505784229175764,-2.096619801602861,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.33608652874394096,-0.7918377910280622,-0.6497357717550012,0.4976792724695089,-1.5043644465098123,-2.127807400424815,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.1774370579393792,-0.7918377910280622,-0.7151780901397295,0.4976792724695089,-1.5047700987000843,-2.1330053335618073,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.23743910138469412,-0.7918377910280622,-1.3363255188761467,0.4976792724695089,-1.4973669462276225,-2.0879565797078734,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.2669316312137475,-0.7918377910280622,-1.0423896820633778,0.4976792724695089,-1.4981782506081662,-2.0940208350343648,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.2608297284904949,-0.7918377910280622,-1.212096033128863,0.4976792724695089,-1.5043644465098123,-2.0888229018973723,-0.46433788529209247,0.2697741781053256,-1.1998570308571577,-0.7114279912316819,1.247848081521714
0.48253219410199755,-0.7918377910280622,-1.3196876413207064,0.4976792724695089,-1.4964542287995108,-2.126941078235316,-0.46433788529209247,0.7802895771657904,-0.6954161143452454,-0.3987140900216929,1.247848081521714
0.3696469937218288,-0.7918377910280622,-1.1122687677962242,0.4976792724695089,-1.4985839027984382,-2.1096146344453417,-0.46433788529209247,0.7802895771657904,-0.6954161143452454,-0.3987140900216929,1.247848081521714
